étape 1,étape 2,étape 3,étape 4,étape 5,étape 6,étape 7,étape 8,étape 9,étape 10,étape 11,étape 12,étape 13,étape 14,étape 15,étape 16,étape 17,étape 18,étape 19,étape 20,acquisition_year,acquisition_mode,creation_date,domain,adn_complet,adn_simplifie,nbExpos,probaExpoAns,probaEvtsAns,artisteDom,natioArtiste
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat,,Publication- livre- reliure,AD,AD,,0,0.06666666666666667,français,française depuis 1966 (hongroise à la naissance)
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat,,Publication- livre- reliure,AD,AD,,0,0.06666666666666667,français,française depuis 1966 (hongroise à la naissance)
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat,,Publication- livre- reliure,AD,AD,,0,0.06666666666666667,français,française depuis 1966 (hongroise à la naissance)
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat,,Publication- livre- reliure,AD,AD,,0,0.06666666666666667,français,française depuis 1966 (hongroise à la naissance)
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat,,Publication- livre- reliure,AD,AD,,0,0.06666666666666667,français,française depuis 1966 (hongroise à la naissance)
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat,,Publication- livre- reliure,AD,AD,,0,0.06666666666666667,français,française depuis 1966 (hongroise à la naissance)
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat,,Publication- livre- reliure,AD,AD,,0,0.06666666666666667,français,française depuis 1966 (hongroise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2007,Achat par commande,,Objet/Design,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française depuis 1977 (néerlandaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française depuis 1977 (néerlandaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française depuis 1977 (néerlandaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française depuis 1977 (néerlandaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1991,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française depuis 1977 (néerlandaise à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1984,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,étranger,américaine depuis 1972 (française à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française depuis 1983 (suisse à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française depuis 1983 (suisse à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1990,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1990,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1987,Achat par commande,,Oeuvre en 3 dimensions,A,A,,0,0.03333333333333333,étranger,suisse
acquisition,dépot,,,,,,,,,,,,,,,,,,,1986,Achat par commande,,Sculpture,AD,AD,,0,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,bulgare
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,bulgare
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Oeuvre en 3 dimensions,AEE,AE,,0.06666666666666667,0.1,étranger,sud-coréenne
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,AEE,AE,,0.06666666666666667,0.1,étranger,sud-coréenne
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Nouveaux médias,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Don,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,étranger,suisse
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat,,Objet/Design,A,A,,0,0.03333333333333333,,
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,2009,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,,
acquisition,exposition,,,,,,,,,,,,,,,,,,,2009,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,,
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat,,Objet/Design,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat,,Architecture intérieure,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat,,Objet/Design,A,A,,0,0.03333333333333333,,
acquisition,exposition,,,,,,,,,,,,,,,,,,,2009,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,,
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Oeuvre en 3 dimensions,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Photographie,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,exposition,,,,,,,,,,,,,,,,,,,2010,Achat,,Nouveaux médias,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Oeuvre en 3 dimensions,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,2008,Achat,,Objet/Design,AE,AE,,0.06666666666666667,0.06666666666666667,,
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Oeuvre en 3 dimensions,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Oeuvre en 3 dimensions,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Oeuvre en 3 dimensions,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,étranger,suisse
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Reproduction photomécanique,A,A,,0,0.03333333333333333,étranger,suisse
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Nouveaux médias,AEE,AE,,0.06666666666666667,0.1,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Photographie,AD,AD,,0,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2009,Achat par commande,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,étranger,suisse
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,étranger,suisse
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,étranger,suisse
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,étranger,suisse
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1997,Achat,,Estampe,AEE,AE,,0.06666666666666667,0.1,étranger,britannique
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1997,Achat,,Estampe,AEE,AE,,0.06666666666666667,0.1,étranger,britannique
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1997,Achat,,Estampe,AEE,AE,,0.06666666666666667,0.1,étranger,britannique
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1997,Achat,,Estampe,AEE,AE,,0.06666666666666667,0.1,étranger,britannique
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1997,Achat,,Estampe,AEE,AE,,0.06666666666666667,0.1,étranger,britannique
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,A,A,,0,0.03333333333333333,français,française
acquisition,dépot,,,,,,,,,,,,,,,,,,,2010,Achat,,Estampe,AD,AD,,0,0.06666666666666667,français,française depuis 1966 (hongroise à la naissance)
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,2010,Don,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,étranger,néerlandaise
acquisition,exposition,,,,,,,,,,,,,,,,,,,2010,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,2010,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,2010,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,2010,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,britannique
acquisition,exposition,,,,,,,,,,,,,,,,,,,2010,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,britannique
acquisition,,,,,,,,,,,,,,,,,,,,1990,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,1990,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,1990,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,1990,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,1990,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,1990,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,,
acquisition,,,,,,,,,,,,,,,,,,,,1988,Achat par commande,,Dessin,A,A,,0,0.03333333333333333,français,française
